,Client Numbers,Client Names,
5210,631547507,Scott Alpert MD,
5211,15168046777,Scott Alpert MD,
5212,12562593778,Scottsboro Quick Care Clinic,
5213,12566036068,Scottsboro Quick Care Clinic,
5214,17044583868,Select Health Pain & Regenerative Medicine PC,
5215,17045415555,Select Health Pain & Regenerative Medicine PC,
5216,19197450004,Select Health Pain & Regenerative Medicine PC,
5217,17045415115,Select Health Pain & Regenerative Medicine PC,
5218,17047632151,Select Health Pain & Regenerative Medicine PC,
5219,15039067970,Senior Psychiatric Practice,
5220,13153455222,Senior Psychiatric Practice,
5221,19419217788,Senior Xpress Care,
5222,12143980678,Setal Rana,
5223,12142957710,Setal Rana,
5224,12143986778,Setal Rana,
5225,12149844563,Setal Rana,
5226,21439806782,Setal Rana,
5227,12173980678,Setal Rana,
5228,12147621357,Setal Rana,
5229,12146214778,Setal Rana,
5230,12146291638,Setal Rana,
5231,12144054237,Setal Rana,
5232,17322444448,Shahid N. Haque,
5233,17792089197,Shakaib Inc,
5234,+6305662045Æ,Shakaib Inc,
5235,15732708119,Shakaib Inc,
5236,16304018990,Shakaib Inc,
5237,15732263914,Shannon County  Health Center,
5238,16189797815,Shannon County  Health Center,
5239,15733518592,Shannon County  Health Center,
5240,15732923926,Shannon County  Health Center,
5241,19257549961,"Sharon Y. de Edwards, MD FACOG NCMP",
5242,19257884850,"Sharon Y. de Edwards, MD FACOG NCMP",
5243,19247884850,"Sharon Y. de Edwards, MD FACOG NCMP",
5244,19257549967,"Sharon Y. de Edwards, MD FACOG NCMP",
5245,15705866087,SHEELA PRAHALAD,
5246,15705753321,SHEELA PRAHALAD,
5247,18444111873,Shore Nephrology,
5248,17329888228,Shore Nephrology,
5249,14809353975,Shore Nephrology,
5250,14809353963,Shore Nephrology,
5251,19082177679,Shore Nephrology,
5252,14802681436,Shore Nephrology,
5253,14805606661,Shore Nephrology,
5254,12317337777,Shoreline Nephrology,
5255,12314574221,Shoreline Nephrology,
5256,12314574017,Shoreline Nephrology,
5257,12315572360,Shoreline Nephrology,
5258,18605687243,Silver Lane Medical Center,
5259,18607130339,Silver Lane Medical Center,
5260,18607137333,Silver Lane Medical Center,
5261,18607130333,Silver Lane Medical Center,
5262,86056872,Silver Lane Medical Center,
5263,18609687307,Silver Lane Medical Center,
5264,18609670601,Silver Lane Medical Center,
5265,18605697399,Silver Lane Medical Center,
5266,18609229709,Silver Lane Medical Center,
5267,17324066832,Simone Family Medicine,
5268,17322908300,Simone Family Medicine,
5269,17326108649,Simone Family Medicine,
5270,17245473541,Singer Family Chiropractic,
5271,18329442505,SKC Family Clinic and Urgent Care,
5272,17136704180,SKC Family Clinic and Urgent Care,
5273,18326455319,SKC Family Clinic and Urgent Care,
5274,17133806422,SKC Family Clinic and Urgent Care,
5275,12819844550,SKC Family Clinic and Urgent Care,
5276,18328070196,SKC Family Clinic and Urgent Care,
5277,18774612273,SKC Family Clinic and Urgent Care,
5278,83255747035,SKC Family Clinic and Urgent Care,
5279,18174120792,SKC Family Clinic and Urgent Care,
5280,13463102514,SKC Family Clinic and Urgent Care,
5281,18324722385,SKC Family Clinic and Urgent Care,
5282,13469985747,SKC Family Clinic and Urgent Care,
5283,3469985747X12,SKC Family Clinic and Urgent Care,
5284,19166756978,SKC Family Clinic and Urgent Care,
5285,18325623461,SKC Family Clinic and Urgent Care,
5286,18322806234,SKC Family Clinic and Urgent Care,
5287,18324471999,SKC Family Clinic and Urgent Care,
5288,18149648489,SKELTON EYE CARE,
5289,15122154350,Sleep Better Austin,
5290,15128922273,Sleep Better Austin,
5291,15127891719,Sleep Better Austin,
5292,13253380071,Sleep Better Austin,
5293,15129634039,Sleep Better Austin,
5294,15704368136,Sleep Better Austin,
5295,15125997642,Sleep Better Austin,
5296,15128106314,Sleep Better Austin,
5297,15125253946,Sleep Better Austin,
5298,15127710809,Sleep Better Austin,
5299,18302375832,Sleep Better Austin,
5300,12544055700,Sleep Better Austin,
5301,15703509848,Sleep Better Austin,
5302,15125221885,Sleep Better Austin,
5303,17703944310,Sleep Better Georgia,
5304,18444094657,Sleep Dallas,
5305,12129945100,Sleep Disorders Institute,
5306,19143650117,Sleep Disorders Institute,
5307,18889766679,Sleep Disorders Institute,
5308,19175767504,Sleep Disorders Institute,
5309,16462156471,Sleep Disorders Institute,
5310,13476518195,Sleep Disorders Institute,
5311,12129946425,Sleep Disorders Institute,
5312,19173969816,Sleep Disorders Institute,
5313,16462156406,Sleep Disorders Institute,
5314,16462156490,Sleep Disorders Institute,
5315,16462156416,Sleep Disorders Institute,
5316,16466988082,Sleep Disorders Institute,
5317,19732197939,Sleep Disorders Institute,
5318,19738965606,Sleep Disorders Institute,
5319,18482299111,Sleep Disorders Institute,
5320,13474592799,Sleep Disorders Institute,
5321,16462156458,Sleep Disorders Institute,
5322,19179827009,Sleep Disorders Institute,
5323,16464001976,Sleep Disorders Institute,
5324,12129812708,Sleep Disorders Institute,
5325,12129944144,Sleep Disorders Institute,
5326,914365011,Sleep Disorders Institute,
5327,19163650117,Sleep Disorders Institute,
5328,16468537471,Sleep Disorders Institute,
5329,16469828242,Sleep Disorders Institute,
5330,19143650177,Sleep Disorders Institute,
5331,19295012285,Sleep Disorders Institute,
5332,10143650117,Sleep Disorders Institute,
5333,13867526700,Sleep Solutions of North Florida,
5334,13866975285,Sleep Solutions of North Florida,
5335,13862888115,Sleep Solutions of North Florida,
5336,13869845071,Sleep Solutions of North Florida,
5337,13869840692,Sleep Solutions of North Florida,
5338,19082220070,Somerset Cosmetic,
5339,12017876783,Somerset Cosmetic,
5340,90822200,Somerset Cosmetic,
5341,19082220700,Somerset Cosmetic,
5342,19739430983,Somerset Cosmetic,
5343,18064679111,Soncy & Northside Med Clinics,
5344,18064677111,Soncy & Northside Med Clinics,
5345,18063581211,Soncy & Northside Med Clinics,
5346,17165338266,Soncy & Northside Med Clinics,
5347,17147526778,"Soo Woong Kang, MD",
5348,18183006143,"Soo Woong Kang, MD",
5349,17147526809,"Soo Woong Kang, MD",
5350,17143186066,"Soo Woong Kang, MD",
5351,19096808683,"Soo Woong Kang, MD",
5352,17147526781,"Soo Woong Kang, MD",
5353,17187435300,Sorkin S&R WE CARE PC,
5354,16466237127,Sorkin S&R WE CARE PC,
5355,13476185330,Sorkin S&R WE CARE PC,
5356,13479096378,Sorkin S&R WE CARE PC,
5357,16463318859,Sorkin S&R WE CARE PC,
5358,19176860516,Sorkin S&R WE CARE PC,
5359,13474146705,Sorkin S&R WE CARE PC,
5360,13477805057,Sorkin S&R WE CARE PC,
5361,19415297491,SOUTH CHICAGO ONCOLOGY ASSOCIATES LLC,
5362,16305064300,SOUTH CHICAGO ONCOLOGY ASSOCIATES LLC,
5363,15206005560,SOUTH CHICAGO ONCOLOGY ASSOCIATES LLC,
5364,18473122159,SOUTH CHICAGO ONCOLOGY ASSOCIATES LLC,
5365,16309063700,SOUTH CHICAGO ONCOLOGY ASSOCIATES LLC,
5366,16304055500,SOUTH CHICAGO ONCOLOGY ASSOCIATES LLC,
5367,16303408340,SOUTH CHICAGO ONCOLOGY ASSOCIATES LLC,
5368,16308861722,SOUTH CHICAGO ONCOLOGY ASSOCIATES LLC,
5369,12242887877,SOUTH CHICAGO ONCOLOGY ASSOCIATES LLC,
5370,941,SOUTH CHICAGO ONCOLOGY ASSOCIATES LLC,
5371,13056481087,South Florida Kidney Partners,
5372,13055671999,South Florida Pulmonary Care,
5373,17864279571,South Florida Pulmonary Care,
5374,17865868150,South Florida Pulmonary Care,
5375,17862376924,South Florida Pulmonary Care,
5376,13057857119,South Florida Pulmonary Care,
5377,13055510412,South Florida Pulmonary Care,
5378,13059920433,South Florida Pulmonary Care,
5379,17864862651,South Florida Pulmonary Care,
5380,13056193435,South Florida Pulmonary Care,
5381,17864545414,South Florida Pulmonary Care,
5382,17604293723,South Florida Pulmonary Care,
5383,17863188691,South Florida Pulmonary Care,
5384,17862368006,South Florida Pulmonary Care,
5385,13058424047,South Florida Pulmonary Care,
5386,17863040678,South Florida Pulmonary Care,
5387,13053427884,South Florida Pulmonary Care,
5388,17865416586,South Florida Pulmonary Care,
5389,13053358771,South Florida Pulmonary Care,
5390,19124871737,"South Georgia Medical Services, LLC",
5391,12299317395,"South Georgia Medical Services, LLC",
5392,18504918581,"South Georgia Medical Services, LLC",
5393,19124871738,"South Georgia Medical Services, LLC",
5394,13616648811,South Texas Family Medical Center,
5395,13612075805,South Texas Family Medical Center,
5396,13616648816,South Texas Family Medical Center,
5397,13616642043,South Texas Family Medical Center,
5398,12159427990,"Southampton Chiropractic  Wellness Center, PC",
5399,18888880080,"Southampton Chiropractic  Wellness Center, PC",
5400,13343754777,Southeast Physician Network,
5401,12055617611,Southeast Physician Network,
5402,12054874405,Southeast Physician Network,
5403,12053878483,Southeast Physician Network,
5404,17326521508,Southeast Physician Network,
5405,18777002004,Southeast Physician Network,
5406,20053492004,Southeast Physician Network,
5407,17322089204,Southeast Physician Network,
5408,12564049884,Southeast Physician Network,
5409,12052104114,Southeast Physician Network,
5410,12054548546,Southeast Physician Network,
5411,18504874405,Southeast Physician Network,
5412,12054878087,Southeast Physician Network,
5413,19106710407,Southeastern Neurology - Medipro,
5414,18183887700,Southern California Hematology Oncology Medical Group,
5415,19362244976,SPARKMAN FAMILY MEDICINE,
5416,17206801226,SPARKMAN FAMILY MEDICINE,
5417,19364274140,SPARKMAN FAMILY MEDICINE,
5418,18328785578,SPARKMAN FAMILY MEDICINE,
5419,19366722961,SPARKMAN FAMILY MEDICINE,
5420,12815073601,SPARKMAN FAMILY MEDICINE,
5421,13463633491,SPARKMAN FAMILY MEDICINE,
5422,936224976,SPARKMAN FAMILY MEDICINE,
5423,14323423434,Specialty Care of Houston PLLC,
5424,16617480242,Specialty Care of Houston PLLC,
5425,13126075549,Specialty Care of Houston PLLC,
5426,16093724613,Speech Academy,
5427,15515802358,Speech Academy,
5428,17326722761,Speech Academy,
5429,609785304,Speech Academy,
5430,16092304214,Speech Academy,
5431,18623772157,Speech Academy,
5432,16097855304,Speech Academy,
5433,16192610125,"Springbok Health, Inc",
5434,17192516877,"Springbok Health, Inc",
5435,17193234513,"Springbok Health, Inc",
5436,17197668511,"Springbok Health, Inc",
5437,17192486537,"Springbok Health, Inc",
5438,17192518867,"Springbok Health, Inc",
5439,17194289824,"Springbok Health, Inc",
5440,17192519877,"Springbok Health, Inc",
5441,17194393641,"Springbok Health, Inc",
5442,17196716366,"Springbok Health, Inc",
5443,17192610125,"Springbok Health, Inc",
5444,16197081136,"Springbok Health, Inc",
5445,18035094454,"Springbok Health, Inc",
5446,13109417701,Springs Behavioral Health,
5447,19176535201,SRB Medical Associates,
5448,16465545119,SRB Medical Associates,
5449,12125832885,SRB Medical Associates,
5450,12125832990,SRB Medical Associates,
5451,16465455119,SRB Medical Associates,
5452,16462211537,SRB Medical Associates,
5453,16466574155,SRB Medical Associates,
5454,12125832880,SRB Medical Associates,
5455,64622211537,SRB Medical Associates,
5456,17187221797,SRB Medical Associates,
5457,13014754397,St Marys County MD Health Department,
5458,13014754419,St Marys County MD Health Department,
5459,13014754330,St Marys County MD Health Department,
5460,13014756703,St Marys County MD Health Department,
5461,14105333469,St Marys County MD Health Department,
5462,19082270608,St Marys County MD Health Department,
5463,13014754298,St Marys County MD Health Department,
5464,12404346059,St Marys County MD Health Department,
5465,15126509596,St Marys County MD Health Department,
5466,16369280123,St. Charles Nephrology Inc,
5467,17024056333,St. Luke Integrated Medical Center,
5468,12568014536,St. Luke Integrated Medical Center,
5469,12564890757,St. Luke Integrated Medical Center,
5470,16158185840,St. Luke Integrated Medical Center,
5471,13343320548,St. Luke Integrated Medical Center,
5472,17024688934,St. Luke Integrated Medical Center,
5473,18607498018,Stafford Medical Group,
5474,18607163153,Stafford Medical Group,
5475,15406579441,Stafford Primary Care Associates,
5476,15407208000,Stafford Primary Care Associates,
5477,18047761333,Stafford Primary Care Associates,
5478,540371448,Stafford Primary Care Associates,
5479,14348250430,Stafford Primary Care Associates,
5480,15403749441,Stafford Primary Care Associates,
5481,14439050975,Stafford Primary Care Associates,
5482,15408469711,Stafford Primary Care Associates,
5483,546579441,Stafford Primary Care Associates,
5484,13212767402,Stafford Primary Care Associates,
5485,17573591757,Stafford Primary Care Associates,
5486,17036234060,Stafford Primary Care Associates,
5487,54033749441,Stafford Primary Care Associates,
5488,18047617333,Stafford Primary Care Associates,
5489,15408404845,Stafford Primary Care Associates,
5490,15405388869,Stafford Primary Care Associates,
5491,15406579633,Stafford Primary Care Associates,
5492,503749441,Stafford Primary Care Associates,
5493,13042568227,Stanaford Medical Clinic,
5494,13042379049,Stanaford Medical Clinic,
5495,13042500427,Stanaford Medical Clinic,
5496,17049863008,Stanly County Health Department,
5497,17049829171,Stanly County Health Department,
5498,17049863017,Stanly County Health Department,
5499,17043220966,Stanly County Health Department,
5500,17043516473,Stanly County Health Department,
5501,17049863006,Stanly County Health Department,
5502,17049863025,Stanly County Health Department,
5503,17049863000,Stanly County Health Department,
5504,70498630,Stanly County Health Department,
5505,17049863052,Stanly County Health Department,
5506,16109331688,Steiner Medical and Therapeutic Center,
5507,16108423070,Steiner Medical and Therapeutic Center,
5508,16109839734,Steiner Medical and Therapeutic Center,
5509,12155009818,Steiner Medical and Therapeutic Center,
5510,13475432123,Steiner Medical and Therapeutic Center,
5511,16108426735,Steiner Medical and Therapeutic Center,
5512,12155193014,Steiner Medical and Therapeutic Center,
5513,16109339734,Steiner Medical and Therapeutic Center,
5514,16103107366,Steiner Medical and Therapeutic Center,
5515,16106084232,Steiner Medical and Therapeutic Center,
5516,18622565760,Steiner Medical and Therapeutic Center,
5517,12674677613,Steiner Medical and Therapeutic Center,
5518,12673285071,Steiner Medical and Therapeutic Center,
5519,12672314905,Steiner Medical and Therapeutic Center,
5520,12013433433,Stephen Gomes Pereira MD LLC,
5521,14126080063,"Stettner, Donald H",
5522,19086873000,STEVEN NEHMER MD,
5523,19089670756,STEVEN NEHMER MD,
5524,19084191004,STEVEN NEHMER MD,
5525,19083164966,STEVEN NEHMER MD,
5526,19085873000,STEVEN NEHMER MD,
5527,19083227000,STEVEN NEHMER MD,
5528,908687000,STEVEN NEHMER MD,
5529,16463269827,"Steven Schnipper, MD PC",
5530,12126816200,"Steven Schnipper, MD PC",
5531,16103632666,"Steven Sitkoff, OD",
5532,16105241552,"Steven Sitkoff, OD",
5533,16303268766,Suburban Medical Group,
5534,16304644772,Suburban Medical Group,
5535,16307596320,Suburban Medical Group,
5536,18064188870,Surgery Center of Amarillo,
5537,12405740048,Surgical Associates Chartered,
5538,12404922061,Surgical Associates Chartered,
5539,13019978266,Surgical Associates Chartered,
5540,12404271630,Surgical Associates Chartered,
5541,12405740196,Surgical Associates Chartered,
5542,12405385259,Surgical Associates Chartered,
5543,12404162474,Surgical Associates Chartered,
5544,18187931545,Surgical Associates Chartered,
5545,12405740009,Surgical Associates Chartered,
5546,14435104740,Surgical Associates Chartered,
5547,13018303434,Surgical Associates Chartered,
5548,12404922051,Surgical Associates Chartered,
5549,14435104140,Surgical Associates Chartered,
5550,13018857668,Surgical Associates Chartered,
5551,12405740118,Surgical Associates Chartered,
5552,12404271764,Surgical Associates Chartered,
5553,12404272052,Surgical Associates Chartered,
5554,14124804285,Surgical Associates Chartered,
5555,12404292061,Surgical Associates Chartered,
5556,12403898138,Surgical Associates Chartered,
5557,12407700859,Surgical Associates Chartered,
5558,12404292051,Surgical Associates Chartered,
5559,13364018443,Surry County  Health and Nutrition Center,
5560,13362441248,Surry County  Health and Nutrition Center,
5561,13364018405,Surry County  Health and Nutrition Center,
5562,13364018590,Surry County  Health and Nutrition Center,
5563,13364018416,Surry County  Health and Nutrition Center,
5564,13364018438,Surry County  Health and Nutrition Center,
5565,13364018579,Surry County  Health and Nutrition Center,
5566,13364018570,Surry County  Health and Nutrition Center,
5567,13364011509,Surry County  Health and Nutrition Center,
